DB02224	C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
DB02226	C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCN4C=C(N=N4)CCCCCC[N+]5=C6C=C(C=CC6=C7C=CC(=CC7=C5C8=CC=CC=C8)N)N
DB02230	C1=C(C2=C(N1)C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](N3)CO)O)O
DB02234	CCSC(=N)N
DB02235	C[S@@](=O)CC[C@@H](C(=O)O)N
DB02236	C([C@@H]1[C@H]([C@H](C(O1)NC(=O)CN)O)O)OP(=O)(O)O
DB02237	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)CO)CO)O)O)O)O
DB02239	CC(=O)CCC(=O)O
DB02243	CCC[C@@H](/C=C/S(=O)(=O)C1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)N3CCC(CC3)N4CCOCC4
DB02245	C1C=NC2=C1C(=O)NC(=N2)N
DB02247	CC1=C(N[C@@H](SC1)[C@@H](C(=O)O)NC(=O)CC2=CC=CS2)C(=O)O
DB02249	CCOCCO
DB02255	CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NC
DB02258	CC1(CCC(C2=C1C=CC(=C2)/C(=N\O)/C3=CC4=C(C=C3)C=C(C=C4)C(=O)O)(C)C)C
DB02259	CCC1=C(C2=C(O1)C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)S(=O)(=O)N)C(=O)C4=CC(=C(C(=C4)Br)O)Br
DB02260	C(CCC(=O)CCC(=O)O)CCC(=O)O
DB02261	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C
DB02262	C1=C(NC(=O)NC1=O)C(=O)O
DB02263	C([C@H](C=O)O)OP(=O)(O)O
DB02264	[C@@H]1([C@@H]([C@@H](O[C@H]([C@@H]1OS(=O)(=O)O)O)C(=O)O)O)O
DB02266	C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F
DB02267	C(C[C@@H](C(=O)O)N)CN=C(N)N[C@H](CC(=O)O)C(=O)O
DB02269	C[N+](C)(C)C1=CC=C(C=C1)CNC(=O)C2=CC3=C(N2CC4=CC(=CC=C4)C(=N)N)C=CC(=C3)OCC5=CC=CC=C5
DB02271	CCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
DB02272	C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O
DB02277	CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C=C2)Cl)C
DB02279	C1=CC=C(C=C1)C(=O)C(=O)O
DB02281	C1=NC2=C(NN=C2C(=N1)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
DB02282	CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O
DB02285	CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C
DB02287	C1=CC=C(C(=C1)C2=NC3=C(N2)C=C(C=C3)C(=[NH2+])N)O
DB02288	CC1=CC(=C(C(=C1)Br)O)C2=NC3=C(N2)C=C(C=C3)C(=N)N
DB02292	C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OS(=O)(=O)N
DB02296	CC(C)CCO
DB02297	C1=C(N=C(C=N1)Cl)N
DB02299	C(C[C@@H](C(=O)N)N)C[NH+]=C(N)N
DB02300	C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C
DB02303	C1[C@@H](C(=O)NC(=O)N1)I
DB02304	CCCCC[C@@H](/C=C/C1=C(C(=O)CC1)C/C=C\CCCC(=O)O)O
DB02306	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
DB02308	B1(OCCO1)OCCCC[NH3+]
DB02309	C1=[N+](C2=C(N1)C(=O)NC(=O)N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
DB02310	CC1=CC2=C(C3=C(C=C(C=[N+]3C)C)C(=C2C)C)N=C1
DB02311	CSC[S@@](=O)C
DB02315	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O
DB02318	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)F)F)O)O)O
DB02320	CC(=O)N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
DB02322	C1=C(O[C@H]([C@@H]([C@H]1O)OS(=O)(=O)[O-])O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)NS(=O)(=O)[O-])O)COS(=O)(=O)[O-])C(=O)[O-]
DB02323	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@@H]([C@@H]2O)CCCCCCCCC(=O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)CCC7=C3C=CC(=C7)O
DB02326	CC(C)C[C@H](C(=O)NO)C(=O)O
DB02328	CC1=NC=C(C(=C1O)CN=C(/C=C/CP(=O)(O)O)C(=O)O)COP(=O)(O)O
DB02329	C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CCC(=O)O)C)(C)C(=O)O
DB02335	C1CSC(=N1)N
DB02336	CC(=O)N[C@@H](CC1=CC(=C(C=C1)P(=O)(O)O)P(=O)(O)O)C(=O)N[C@H]2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
DB02337	C(CCSCC[C@@H](C(=O)O)N)CC(=O)O
DB02338	C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O
DB02340	CC(=O)N[C@@H](CO)C(=O)O
DB02341	CC(C)[C@H](C(=O)C(C(F)(F)F)(F)F)NC(=O)[C@H]1CCCN1C(=O)[C@@H](C(C)C)NC(=O)C2=CC=C(C=C2)C(=O)N3CCOCC3
DB02342	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)OC)O
DB02343	CCOCCOCCOCCOCCOCC
DB02345	C([C@@H](C(=O)O)N)[Se]
DB02347	CC(C)(C)C1=C(C(=NO1)OCP(=O)(O)O)C[C@@H](C(=O)O)N
DB02348	[O-]P(=O)([O-])F
DB02350	CC1([C@H](N(CCCS1)S(=O)(=O)C2=CC=C(C=C2)OC)C(=O)NO)C
DB02352	C1=CC=C(C=C1)COC2=C(N=CC=C2)N
DB02353	C1=C(O[C@H]([C@@H]([C@H]1O)OS(=O)(=O)[O-])O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)NS(=O)(=O)[O-])O)CO)C(=O)[O-]
DB02354	CC1=NC2=CC=CC=C2N1CC3=CC4=C(C=C3)N(C(=N4)CNC5=CC=C(C=C5)C(=N)N)C
DB02358	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NC(=O)NC2=C(C(=O)NC(=N2)N)N
DB02359	CCCCN1C(=NC2=C(N=CN=C21)N)CC3=C(C=CC(=C3)OC)OC
DB02360	C1=CC=C2C=C(C=CC2=C1)C(=O)[C@@H](C3=CC=CC4=CC=CC=C43)P(=O)(O)O
DB02362	C1=CC(=CC=C1C(=O)O)N
DB02363	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)OP(=O)(O)O)N
DB02365	C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1
DB02366	C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=NC4=C(N3)C=C(C(=C4)C(=N)N)Cl)O
DB02367	CCCCOC1=CC=C(C=C1)S(=O)(=O)N2C[C@H](C[C@@H]2C(=O)NO)NS(=O)(=O)C
DB02369	CC(=CCCN(C)CCOP(=O)([O-])OP(=O)([O-])[O-])C
DB02371	C(CS(=O)(=O)O)NC(CO)(CO)CO
DB02373	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)N.O[W](=O)O
DB02375	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
DB02376	C([C@@H]1[C@H]([C@@H]([C@H](C(=N1)NO)O)O)O)O
DB02377	C1=NC2=C(N1)C(=O)NC(=N2)N
DB02378	C[C@H](C[C@@H]([C@H](CC(C)C)NC(=O)[C@@H]1CC(=O)NCCCCCCOC(=O)N[C@H](C(=O)N1)C(C)C)O)C(=O)N[C@@H](C(C)C)C(=O)NCC2=CC=CC=C2
DB02379	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
DB02381	C(CN=C(N)NO)[C@@H](C(=O)O)N
DB02383	CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC
DB02386	CC(C)C[C@H](N)P(=O)(O)O
DB02388	CCCN1C(=NC(=C1C2=NC(=NC=C2)NC3CCCCC3)C4=CC(=C(C=C4)Cl)Cl)C5CCNCC5
DB02391	C1=NC2=C(N1CCNC(CO)CO)C(=O)NC(=N2)N
DB02393	C([C@@H]1[C@H]([C@@H]([C@@H](O1)CP(=O)(O)O)O)O)OP(=O)(O)O
DB02395	CN1C(=C(C2=C1C(=O)C=C(C2=O)N3CC3)CO)CCCO
DB02396	CCNC
DB02398	C1=CC(=CC=C1CN)NC(=O)C2=CC3=C(C=C2)C=C(C=C3)C(=N)N
DB02400	CC1=C(C2=C(N1C)C(=O)C=C(C2=O)OC)COC3=CC=C(C=C3)[N+](=O)[O-]
DB02401	C1(=NONC1=O)C(=O)O
DB02402	COC1=CC=C(C=C1)OC2=CC=CC3=C2C(=NC(=N3)N)N
DB02404	C(COCCOCCOCCOCCOCCOCCS)O
DB02405	C(CCCCCC(=O)O)CCCCCBr
DB02407	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)N
DB02417	C1=C(C=C(C(=C1Br)O)Br)Br
DB02418	C[C@H]([C@H](C)O)O
DB02419	CCOC(=O)C(=O)N1CCCCC1
DB02420	C1=CC(=CC=C1CN)NC(=O)C(=O)O
DB02422	CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)S[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
DB02423	OP(=O)(O)OP(=S)(O)[O-]
DB02424	C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)/C)OC)OC(=O)N)\C)C)O)OC
DB02426	CC(C)CC(=O)O[C@@H]1[C@H]([C@H]([C@@H](O[C@@H]1O[C@@H]2C[C@@]3([C@H]4CC[C@@H]5C[C@@]4(CC[C@H]3C(C2)(C(=O)O)C(=O)O)[C@H](C5=C)O)C)COO)OS(=O)(=O)O)OS(=O)(=O)O
DB02427	CN(CC1=C(C=CC(=C1)OC)OC)C2=CC3=C(C=C2)N=C(N=C3N)N
DB02429	C1=CC(=CC=C1CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N)F
DB02431	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
DB02432	CC(=O)N[C@@H](CC1=CC(=C(C=C1)C(C(=O)O)(C(=O)O)F)C(=O)OC)C(=O)N[C@H]2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
DB02435	C1CCC(CC1)C[NH3+]
DB02436	CCCCCNC(=O)[C@H](CC1=CC=C(C=C1)OC(C(=O)O)C(=O)O)NC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O
DB02442	C([C@@H](C(=O)O)N)[Se](=O)=O
DB02445	C([C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)N)O
DB02447	C([C@@H]1[C@H]([C@@H]([C@H]([C@]2(O1)C(=O)N(C(=O)N2)O)O)O)O)O
DB02448	CCCCCCCCCCCCC(=O)O
DB02449	C1CN(CCC1C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N[C@@H](CC4=CNC5=CC=CC=C54)C(=O)O
DB02451	CCCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
DB02452	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
DB02457	CCCCCCCCCCC[P@@H](=O)OCCCC
DB02458	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N
DB02459	C1=CC(=CC=C1C(=O)O)N=C(N)N
DB02462	CN(C)CCCOC1=CC(=O)SC2=CC=CC=C21
DB02463	C1=CC=C(C(=C1)C2=CC3=C(N2)C=CC(=C3)C(=[NH2+])N)O
DB02464	C1=CC=C(C=C1)CN
DB02465	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC[P@](=O)(OC)F
DB02466	CC1(CCC(C2=C1C=CC(=C2)C(=O)/C=C/C3=CC=C(C=C3)C(=O)O)(C)C)C
DB02467	C[S@](=O)CC[C@@H](C(=O)O)N
DB02468	CC\1C(/C/2=C/C3=C(C(=C([N-]3)/C=C\4/C(=C(/C(=C/C5=C(C(=C([N-]5)/C(=C1\[N-]2)/C6=CC=CC=C6)C=C)C)/[N-]4)C)CCC(=O)O)CCC(=O)O)C)C=C.[Fe+6]
DB02471	C([C@@H]1[C@H]([C@@H]([C@H](C2=NN=NN12)O)O)O)O
DB02472	C1NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CNC2=O
DB02473	CC(C)C1=NCCC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
DB02479	C[C@H](CNC(=O)C1=CC=C(C=C1)S(=O)(=O)N)CN2C=CC3=CC=CC=C32
DB02481	C1=CC=C(C=C1)CNC=O
DB02482	C[C@@H]([C@H](C(=O)O)N)OP(=O)(O)O
DB02483	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN6C5=NC=C6)O)O)O)O)C(=O)N
DB02485	CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O
DB02486	C(CSSCCO)O
DB02489	CN1C=NC2=C1N=C(NC2=O)N
DB02490	CN(CC(=O)O)C(N)N
DB02491	CC(C)(C1=CC=C(C=C1)C2=NC(=NC=C2Cl)NC3=CC=C(C=C3)CCN4CCOCC4)N
DB02492	C1[C@H]([C@@H]([C@H](N1C[C@H](C(CO)OS([O-])([O-])[O-])O)CO)O)O
DB02494	C1=CC=C(C=C1)C[C@@H](C(=O)O)O
DB02497	C([C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)O)O
DB02498	C1[C@@H]([C@H]([C@H]([C@@H]1[N+]2=CC=CC(=C2)C(=O)N)O)O)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O
DB02499	C([C@@H](C(=O)O)N)N=C(N)NO
DB02504	CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OCCCP(=O)(O)O)CC(=O)N
DB02506	C[C@H](CC[C@@H]([C@H](C)C(=O)O)N)C[C@H](C)[C@H](CC1=CC=CC=C1)OC
DB02508	CC(C)CCOP(=O)(O)OP(=O)(O)O
DB02509	CC(=CCC/C(=C\CC/C(=C\CO)/C)/C)C
DB02510	C1C[C@H](NC1)C(=O)NS(=O)(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O
DB02512	C([C@H]([C@@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O)OP(=O)(O)O
DB02513	CC1=CC(=C(C=C1)C(C)C)O
DB02515	C([C@H](COP(=O)(O)O)O)O
DB02518	C[C@@H](C(=O)O)NC(=O)C
DB02519	C1=CC=C2C(=C1)C(=O)C(=N2)C3=C(NC4=C3C=C(C=C4)S(=O)(=O)O)O
DB02520	CCN(CC)C(=S)S
DB02526	C1CCC(C1)OC2=CC=CC(=C2O)C3=NC4=C(N3)C=C(C=C4)C(=N)N
DB02527	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O
DB02528	C1=C(N=CN1C2=NNN=N2)C[C@@H](C=O)N
DB02530	C(CC(=O)O)CN
DB02532	C1=CC2=C(C=C1N)C(=NC(=N2)N)N
DB02535	C1=CC(=CC=C1C(=O)NCCOCCOCCN)S(=O)(=O)N
DB02538	CC1=C(N2C=CC=CC2=N1)C3=NC(=NC=C3)NC(=O)C
DB02541	C(CCO)C[NH3+]
DB02542	C[C@@H](C[C@@H](C(=O)O)N)CF
DB02545	CN(C)C1=CC=C(C=C1)C2=CC=C(C=C2)CN(C3=CC=CC(=C3)/C=C/C(=O)OC)C(=O)C4CCCCC4
DB02546	C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
DB02547	C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O
DB02548	C([C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)O
DB02550	COC1=C(C(=C(C(=C1)CC2=NC3=C(N=C(N=C3N2CCCC#C)F)N)Cl)OC)OC
DB02551	CC[C@H]1CNCC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
DB02552	CC(=CCC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)C
DB02553	C(CCNCCCNC(=O)CNC(=O)[C@H](CSSC[C@@H](C(=O)NCC(=O)NCCCNCCCCN)NC(=O)CC[C@H](C(=O)O)N)NC(=O)CC[C@H](C(=O)O)N)CN
DB02555	CC(C)C[C@H](C(=O)NCC(=O)N1CCC(CC1)C2=CC(=NN2C)C3=C(C(=C(C=C3)OCC4=CC=C(C=C4)NC(=O)C)Cl)Cl)N=C(N)N
DB02556	C1=CC=C(C=C1)C[C@H](C(=O)O)N
DB02557	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OP(=O)(N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O
DB02558	C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC2=CC=CC=C2)S
DB02559	C1CC[C@H]2[C@H](C1)CCN2C[C@H]3CC[C@H]4[C@@H](C3)[C@@H](N[C@@H](N4)N)N
DB02562	C[C@@H]([C@@H]([C@H]1CN=C2C(=N1)C(=O)NC(=N2)N)O)O
DB02563	CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
DB02565	CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO
DB02567	CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC
DB02568	C1=CC(=CN=C1)CC2=CNC3=C2N=C(NC3=O)N
DB02569	CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)COP(=O)(O)OP(=O)(O)O
DB02570	C1=CC(=CC=C1C[C@@H](C(=O)O)S)I
DB02573	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O[C@H]4C[C@@H](O[C@@H]4CO)N5C=CC(=NC5=O)N)O
DB02580	COCCOCCOCCOCCOCCOC
DB02581	CC(C)C[C@H](C(=O)NCC(=O)N1CCC(CC1)C2=CC(=NN2C)C3=C(C(=C(C=C3)OCC4=CC=C(O4)C(=O)O)Cl)Cl)N=C(N)N
DB02583	CN(CC1=C(C=CC(=C1)OC)OC)C2=CC3=C(N=C(N=C3N=C2)N)N
DB02585	C1=CC(=CC=C1CO)C(=N)N
DB02587	CC(=O)O[C@H]1[C@H]([C@@H]2[C@]([C@H](CCC2(C)C)O)([C@@]3([C@@]1(O[C@@](CC3=O)(C)C=C)C)O)C)O
DB02589	CC[Se]C(=N)N
DB02594	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O
DB02596	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O)N
DB02597	CCCCC[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C)C(=O)O)S
DB02598	CC(=O)N[C@@H](CC1=CC(=C(C(=C1)I)O)I)C(=O)NCC(=O)O
DB02600	CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)O
DB02602	COC1=CC=CC(=C1)N2CCC3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N
DB02603	C1CCC(CC1)COC2=C3C(=CC(=N2)N)NC=N3
DB02604	C1[C@H]([C@@H]([C@H](O[C@H]1O)COP(=O)(O)O)O)O
DB02607	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COC(=O)CP(=O)(O)O)O)O)N
DB02610	C1=CC(=CC=C1C(=O)NCC2=C(C(=C(C(=C2F)F)F)F)F)S(=O)(=O)N
DB02611	C1C[C@H]([C@@H](CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC=C(C=C3)O
DB02613	CCCCCCCCCC[N+](C)(C)[O-]
DB02615	C[C@H](COC1=CC=C(C=C1)[C@H]2[C@H](SC3=C(O2)C=CC(=C3)O)C4=CC=C(C=C4)O)N5CCCC5
DB02616	C1=CC=C2C(=C1)NC(=N2)NCC3=CC=C(S3)C4=CSC(=N4)N=C(N)N
DB02620	CC(=O)NCCSSCCNC(=O)C1CCC(CC1)NC(=O)C2=NC=CN=C2C(=O)O
DB02621	C[C@H]/1CC[C@@H]2C[C@H](C[C@@](O2)([C@@H]3CSC(=O)N3)O)OC(=O)/C=C(\CC/C=C/C=C1)/C
DB02622	C1=CC=C(C(=C1)C(=O)O)NC(=O)C(=O)O
DB02623	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(N)O)O)O)N=C(NC2=O)N
DB02624	C1COC(=O)[C@@H]1N
DB02628	C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]2CCCC3=CC=CC=C23)C(C)(C)C)NC
DB02633	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=CC=C6S(=O)(=O)O)Cl)S(=O)(=O)O)S(=O)(=O)O)N
DB02635	CC[C@H](C)[C@H](C(=O)O)NCC1=C(C(=NC=C1COP(=O)(O)O)C)O
DB02636	COC1=C(C=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O)O
DB02637	C(C(=O)C(=O)O)C(=O)[O-]
DB02638	C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N
DB02640	CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C
DB02643	CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)O
DB02644	CCC[NH+]=C(N)NCCC[C@@H](C(=O)O)N
DB02646	CCN=O
DB02647	C1CC1C2=CC(=NN2)NC(=O)C3=CC=CC=C3
DB02648	C[N+](C)(C)C[C@@H](CC(=O)O)O
DB02651	C1=CC=C2C(=C1)N=NN2C(CC3=CC=C(C=C3)C(F)(F)P(=O)(O)O)(CC4=CC=C(C=C4)C(F)(F)P(=O)(O)O)C5=CC(=C(C=C5)F)F
DB02652	C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)NO
DB02656	C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
DB02659	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
DB02660	C/C(=N\OC(=O)N)/C1=CC(=C(C=C1)OC)OC2CCCC2
DB02661	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.O=[V]=O
DB02662	C1=CC(=C(C=C1I)C(=O)O)NC(=O)C(=O)O
DB02665	C1[C@H]([C@@H]1[NH3+])C2=CC=CC=C2
DB02670	C1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O)CO
DB02671	C[N+]1=CNC=C1
DB02673	COC1=C2C3=C(C=C1)C=[N+](CC[C@]34C=C[C@@H](C[C@@H]4O2)O)CCCCCCCCN5C(=O)C6=CC=CC=C6C5=O
DB02676	C(CNC(CO)(CO)CO)CNC(CO)(CO)CO
DB02678	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)N)O)O)O
DB02679	C(#N)N
DB02681	
DB02684	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)NC(=O)[C@H](CS)N)O)O)N
DB02685	CC1=CC(=CC=C1)C[C@@H](C(=O)O)N
DB02689	C(CS(=O)(=O)N)SC[C@@H](C(=O)O)N
DB02690	CC1=NC2=C(C=CC=C2O)C(=O)N1
DB02691	C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
DB02696	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OCCCCCCN)O)O
DB02697	CC(C)[C@H](C(=O)NO)N
